pre_site_id,post_site_id,ei_truth,syn_layer
1.97319E+11,1.97319E+11,2,Layer 5
4.1246E+11,4.1246E+11,2,Layer 5
4.12548E+11,4.12548E+11,2,Layer 5
2.7054E+11,2.7054E+11,2,Layer 5
3.76824E+11,3.76824E+11,2,Layer 5
1.63148E+11,1.63148E+11,2,Layer 5
5.89237E+11,5.89237E+11,2,Layer 5
4.13058E+11,4.13058E+11,2,Layer 5
4.1255E+11,4.1255E+11,2,Layer 5
4.49052E+11,4.49052E+11,2,Layer 6
4.13325E+11,6.35374E+11,2,Layer 6
4.13325E+11,4.13325E+11,2,Layer 6
89329963690,89329963689,2,Layer 6
4.48127E+11,4.48127E+11,2,Layer 5
5.53243E+11,5.53243E+11,2,Layer 5
91756154196,91756154197,2,Layer 5
2.33495E+11,2.33495E+11,2,Layer 5
2.33525E+11,2.33525E+11,2,Layer 5
5.87981E+11,5.87981E+11,2,Layer 5
20390984671,20390984670,2,Layer 5
6.35375E+11,6.35403E+11,2,Layer 5
4.82118E+11,4.82118E+11,2,Layer 5
1.63358E+11,1.63358E+11,2,Layer 5
6.24724E+11,6.24724E+11,2,Layer 5
4.1258E+11,4.1258E+11,2,Layer 5
89180197980,89180197981,2,Layer 6
1.63749E+11,1.63749E+11,2,Layer 5
5.17426E+11,5.17426E+11,2,Layer 5
3.41722E+11,3.41722E+11,2,Layer 5
3.41931E+11,3.41931E+11,2,Layer 6
3.41902E+11,3.41902E+11,2,Layer 6
4.82357E+11,4.82357E+11,2,Layer 5
5.17486E+11,5.17486E+11,2,Layer 5
5.89237E+11,5.89237E+11,2,Layer 5
4.48306E+11,4.48306E+11,2,Layer 5
3.77628E+11,3.77628E+11,2,Layer 6
1.25147E+11,1.25147E+11,2,Layer 6
2.34662E+11,2.34662E+11,2,Layer 5
2.7045E+11,2.7045E+11,2,Layer 5
4.48067E+11,6.35375E+11,2,Layer 5
1.969E+11,1.969E+11,2,Layer 6
1.97409E+11,1.97409E+11,2,Layer 5
4.13088E+11,4.13088E+11,2,Layer 5
3.76913E+11,3.76913E+11,2,Layer 5
4.48037E+11,4.48037E+11,2,Layer 5
1.27452E+11,1.27452E+11,2,Layer 5
3.41932E+11,3.41932E+11,2,Layer 6
4.12668E+11,4.12668E+11,2,Layer 5
3.0546E+11,3.0546E+11,2,Layer 5
1.97139E+11,1.97139E+11,2,Layer 6
1.61602E+11,1.61602E+11,2,Layer 3
91464476026,91464476027,2,Layer 3
18096374518,18096374517,2,Layer 3
1.97838E+11,6.35373E+11,2,Layer 3
1.62799E+11,1.62799E+11,2,Layer 3
1.62649E+11,1.62649E+11,2,Layer 3
55708247865,55708247866,2,Layer 3
55798013690,55798013691,2,Layer 3
20460242362,20460242363,2,Layer 3
20490146814,20490146815,2,Layer 3
1.26982E+11,1.26982E+11,2,Layer 3
54002680171,54002680172,2,Layer 3
1.61752E+11,1.61752E+11,2,Layer 3
91435056807,91435056806,2,Layer 3
91405117579,6.35377E+11,2,Layer 3
91405117581,91405117584,2,Layer 3
1.25726E+11,1.25726E+11,2,Layer 3
53972740923,53972740924,2,Layer 3
53912931762,53912931761,2,Layer 3
1.62111E+11,1.62111E+11,2,Layer 3
1.61602E+11,1.61602E+11,2,Layer 3
1.25576E+11,1.25576E+11,2,Layer 3
56126773563,56126773564,2,Layer 3
20519687435,20519687436,2,Layer 3
1.27072E+11,1.27072E+11,2,Layer 3
1.61512E+11,1.61512E+11,2,Layer 3
53823131217,53823131218,2,Layer 3
20370476337,20370476336,2,Layer 3
6.35381E+11,1.62231E+11,2,Layer 3
6.35384E+11,1.62231E+11,2,Layer 3
56007484578,56007484577,2,Layer 3
91673946861,91673946860,2,Layer 3
91703886142,91703886141,2,Layer 3
55887796814,55887796815,2,Layer 3
89849142160,89849142159,2,Layer 3
55737788432,55737788431,2,Layer 3
1.98196E+11,1.98196E+11,2,Layer 3
54242021078,54242021079,2,Layer 3
1.62769E+11,1.62799E+11,2,Layer 3
56007467239,56007467238,2,Layer 3
1.98256E+11,1.98256E+11,2,Layer 3
1.27012E+11,1.27012E+11,2,Layer 3
1.98226E+11,1.98226E+11,2,Layer 3
1.97868E+11,6.35389E+11,2,Layer 3
91876362010,6.35387E+11,2,Layer 5
6.35385E+11,6.35406E+11,2,Layer 5
1.63391E+11,1.63391E+11,2,Layer 5
20752960367,20752960366,2,Layer 5
1.62971E+11,1.62971E+11,2,Layer 5
1.63391E+11,1.63391E+11,2,Layer 5
3.77662E+11,3.77662E+11,2,Layer 5
3.77692E+11,3.77692E+11,2,Layer 5
55581851145,6.35392E+11,2,Layer 5
1.62971E+11,1.62971E+11,2,Layer 5
3.77692E+11,3.77692E+11,2,Layer 5
6.35385E+11,6.28378E+11,2,Layer 5
20722050254,20722050255,2,Layer 5
4.84933E+11,6.35375E+11,2,Layer 5
1.98639E+11,1.98639E+11,2,Layer 5
55611790354,6.35373E+11,2,Layer 5
20992734532,20992734533,2,Layer 5
57412775445,57412775444,2,Layer 3
5.53518E+11,5.53518E+11,2,Layer 3
55618100720,55618100718,2,Layer 3
4.46248E+11,4.46248E+11,2,Layer 3
4.11688E+11,4.11688E+11,2,Layer 3
4.46308E+11,4.46308E+11,2,Layer 3
4.11747E+11,4.11747E+11,2,Layer 3
5.18928E+11,5.18928E+11,2,Layer 3
3.02713E+11,3.02713E+11,2,Layer 3
4.47176E+11,4.47176E+11,2,Layer 3
4.83261E+11,4.83261E+11,2,Layer 3
4.09654E+11,4.09654E+11,2,Layer 3
4.09684E+11,4.09684E+11,2,Layer 3
3.02743E+11,3.02743E+11,2,Layer 3
4.82304E+11,4.82304E+11,2,Layer 3
6.35398E+11,56813417899,2,Layer 3
1.64025E+11,1.64025E+11,2,Layer 3
1.64055E+11,1.64055E+11,2,Layer 3
4.82513E+11,4.82513E+11,2,Layer 3
2.69798E+11,2.69798E+11,2,Layer 3
2.69947E+11,6.35374E+11,2,Layer 3
55857164102,6.35417E+11,2,Layer 3
3.0394E+11,3.0394E+11,2,Layer 3
5.90651E+11,5.90651E+11,2,Layer 3
5.90651E+11,5.90651E+11,2,Layer 3
2.0014E+11,6.35413E+11,2,Layer 3
4.83022E+11,4.83022E+11,2,Layer 3
4.83082E+11,4.83082E+11,2,Layer 3
2.69858E+11,2.69858E+11,2,Layer 3
91285065788,91285065787,2,Layer 3
3.40713E+11,3.40713E+11,2,Layer 3
3.40713E+11,3.40713E+11,2,Layer 3
5.53488E+11,5.53488E+11,2,Layer 3
91285065744,91285065743,2,Layer 3
5.9083E+11,5.9083E+11,2,Layer 3
3.0406E+11,3.0406E+11,2,Layer 3
5.54775E+11,5.54775E+11,2,Layer 3
4.82843E+11,4.82843E+11,2,Layer 3
5.1803E+11,5.1803E+11,2,Layer 3
55887051373,55887051372,2,Layer 3
5.54835E+11,5.54835E+11,2,Layer 3
4.4565E+11,6.35402E+11,2,Layer 3
4.46518E+11,4.46518E+11,2,Layer 3
20848343135,20848325792,2,Layer 3
4.46936E+11,4.46936E+11,2,Layer 3
3.74945E+11,6.35371E+11,2,Layer 3
5.54805E+11,5.54805E+11,2,Layer 3
1.28567E+11,1.28567E+11,2,Layer 3
3.05315E+11,3.05315E+11,2,Layer 3
5.53458E+11,5.53458E+11,2,Layer 3
5.19108E+11,5.19108E+11,2,Layer 3
1.62709E+11,1.62679E+11,2,Layer 3
6.354E+11,4.81018E+11,2,Layer 3
3.74945E+11,6.35399E+11,2,Layer 3
4.8299E+11,4.8299E+11,1,Layer 4
19947720474,19947720473,1,Layer 4
19917815838,19917815837,1,Layer 4
19947720448,19947720449,1,Layer 4
6.35377E+11,19977659741,1,Layer 4
2.69288E+11,2.69288E+11,1,Layer 4
54471879025,54471879026,2,Layer 5
18864740516,18864740517,2,Layer 5
18834835978,18834835977,2,Layer 5
5.5384E+11,5.5384E+11,2,Layer 5
4.82566E+11,4.82566E+11,2,Layer 5
5.5384E+11,5.5384E+11,2,Layer 5
3.75714E+11,3.75714E+11,2,Layer 5
55609606037,55609606036,2,Layer 5
1.26375E+11,1.26375E+11,2,Layer 5
90707967614,90707967613,2,Layer 5
6.35408E+11,91097004841,2,Layer 5
4.82895E+11,4.82895E+11,2,Layer 5
3.04261E+11,3.04291E+11,2,Layer 5
4.82895E+11,4.82895E+11,2,Layer 5
3.39928E+11,3.39928E+11,2,Layer 5
3.04291E+11,3.04291E+11,2,Layer 5
4.82865E+11,4.82865E+11,2,Layer 5
1.26045E+11,1.26045E+11,2,Layer 5
5.89387E+11,5.89387E+11,2,Layer 5
1.61922E+11,1.61922E+11,2,Layer 5
6.3541E+11,6.35401E+11,2,Layer 5
19493690601,19493707929,2,Layer 5
90288505835,90288505834,2,Layer 5
2.33046E+11,2.33046E+11,2,Layer 5
18924567061,18924567062,2,Layer 5
1.28465E+11,1.28465E+11,2,Layer 5
2.38068E+11,2.38068E+11,2,Layer 5
4.50095E+11,4.50095E+11,2,Layer 5
6.35393E+11,3.08504E+11,2,Layer 5
2.38248E+11,2.38248E+11,2,Layer 5
6.35407E+11,6.35372E+11,2,Layer 6
2.73107E+11,2.73107E+11,2,Layer 5
2.73316E+11,2.73316E+11,2,Layer 5
6.3537E+11,90621512983,2,Layer 5
5.9041E+11,5.9041E+11,2,Layer 4
4.11597E+11,4.11597E+11,2,Layer 4
3.05852E+11,3.05852E+11,2,Layer 4
90831035857,90831035859,2,Layer 5
4.82751E+11,4.82751E+11,2,Layer 4
5.54773E+11,5.54773E+11,2,Layer 4
4.12971E+11,4.12971E+11,2,Layer 5
4.12792E+11,4.12792E+11,2,Layer 4
4.12792E+11,4.12792E+11,2,Layer 4
54894756100,54894756101,2,Layer 5
4.47204E+11,4.47204E+11,2,Layer 4
18120887432,18120887434,2,Layer 5
1.27037E+11,1.27037E+11,2,Layer 5
5.55789E+11,5.55789E+11,2,Layer 4
4.83947E+11,4.83947E+11,2,Layer 4
3.76349E+11,3.76349E+11,2,Layer 4
18420020131,18420020130,2,Layer 5
3.76409E+11,3.76409E+11,2,Layer 4
4.47682E+11,4.47682E+11,2,Layer 4
6.35386E+11,6.35381E+11,2,Layer 5
4.12971E+11,4.12971E+11,2,Layer 5
4.49027E+11,4.49027E+11,2,Layer 5
4.84007E+11,6.35383E+11,2,Layer 4
3.41518E+11,3.41518E+11,2,Layer 4
4.48369E+11,4.48369E+11,2,Layer 4
1.63272E+11,1.63272E+11,2,Layer 5
5.19315E+11,5.19315E+11,2,Layer 4
4.83947E+11,4.83947E+11,2,Layer 4
4.83349E+11,4.83349E+11,2,Layer 4
3.77125E+11,3.77125E+11,2,Layer 4
1.63242E+11,1.63242E+11,2,Layer 5
5.56298E+11,5.56298E+11,2,Layer 4
6.35379E+11,6.35371E+11,2,Layer 5
5.90288E+11,5.90288E+11,2,Layer 5
4.47682E+11,4.47682E+11,2,Layer 4
5.54713E+11,5.54713E+11,2,Layer 4
4.47234E+11,4.47234E+11,2,Layer 4
18390098167,6.35372E+11,2,Layer 5
4.47653E+11,4.47653E+11,2,Layer 4
5.19106E+11,5.19106E+11,2,Layer 4
3.77155E+11,6.35383E+11,2,Layer 5
1.99028E+11,1.99028E+11,2,Layer 5
6.35386E+11,6.35417E+11,2,Layer 5
3.7611E+11,3.7611E+11,2,Layer 4
3.05852E+11,3.05852E+11,2,Layer 4
3.76409E+11,3.76409E+11,2,Layer 4
5.19255E+11,5.19255E+11,2,Layer 4
4.12046E+11,4.12046E+11,2,Layer 4
3.40772E+11,3.40772E+11,2,Layer 4
5.54771E+11,5.54771E+11,2,Layer 5
92244231956,92244231957,2,Layer 2
21179686394,21179686395,2,Layer 2
56248489629,56248489630,2,Layer 2
20521767829,20521767830,2,Layer 2
56248489635,56248489636,2,Layer 2
20730857214,20730857215,2,Layer 2
91581129919,91581129920,2,Layer 4
1.27815E+11,6.35395E+11,2,Layer 4
56781987727,56781987728,2,Layer 4
1.27338E+11,1.27338E+11,2,Layer 4
56781901020,56781901021,2,Layer 4
4.12702E+11,4.12702E+11,2,Layer 5
91640904528,91640904527,2,Layer 4
92358874874,92358874873,2,Layer 4
6.35389E+11,5.19433E+11,2,Layer 5
55884312299,55884312298,2,Layer 4
1.27815E+11,6.35404E+11,2,Layer 4
3.76497E+11,3.76497E+11,2,Layer 4
56752065781,56752065780,2,Layer 4
56752083116,56752083115,2,Layer 4
1.98282E+11,1.98282E+11,2,Layer 4
56512482257,56512482265,2,Layer 4
56512482249,56512482248,2,Layer 4
92299603109,92299603110,2,Layer 4
1.65455E+11,1.65455E+11,2,Layer 5
1.63034E+11,1.63034E+11,2,Layer 4
1.63034E+11,6.35386E+11,2,Layer 4
1.62856E+11,1.62856E+11,2,Layer 4
55225249652,55225249651,2,Layer 4
2.71858E+11,2.71858E+11,2,Layer 5
56512464952,56512464951,2,Layer 4
56512464972,56512464971,2,Layer 4
92358857597,92358857598,2,Layer 4
2.71828E+11,2.71828E+11,2,Layer 5
90682709061,90682709062,2,Layer 4
1.27965E+11,1.27965E+11,2,Layer 4
2.34548E+11,2.34548E+11,2,Layer 4
6.35393E+11,21144494003,2,Layer 4
56841692891,56841692892,2,Layer 4
4.83826E+11,4.83826E+11,2,Layer 5
90592925914,6.35416E+11,2,Layer 4
91880557379,91880557378,2,Layer 4
56871684163,56871684162,2,Layer 4
20576878771,20576878770,2,Layer 4
1.98431E+11,6.35411E+11,2,Layer 4
4.83766E+11,4.83766E+11,2,Layer 5
1.27726E+11,1.27726E+11,2,Layer 4
3.05761E+11,3.05761E+11,2,Layer 5
6.35387E+11,56871649496,2,Layer 4
1.27518E+11,1.27518E+11,2,Layer 4
56601554645,56601554643,2,Layer 4
20427303620,20427303619,2,Layer 4
2.70244E+11,2.70244E+11,2,Layer 4
3.41398E+11,3.41398E+11,2,Layer 5
3.77065E+11,3.77065E+11,2,Layer 5
6.35398E+11,6.35382E+11,2,Layer 4
3.77065E+11,3.77065E+11,2,Layer 5
1.63833E+11,1.63833E+11,2,Layer 5
1.63833E+11,1.63833E+11,2,Layer 5
56563138055,56563138054,2,Layer 6
1.28315E+11,1.28345E+11,2,Layer 5
92259955706,92259955705,2,Layer 6
1.27927E+11,1.27927E+11,2,Layer 6
6.35376E+11,6.35412E+11,2,Layer 6
93306165941,93306165940,2,Layer 5
5.93063E+11,5.93063E+11,2,Layer 6
1.64102E+11,6.35385E+11,2,Layer 5
1.9941E+11,6.35401E+11,2,Layer 5
1.27762E+11,1.27762E+11,2,Layer 2
57086009164,57086009165,2,Layer 2
1.27642E+11,1.27642E+11,2,Layer 2
6.35413E+11,56666720630,2,Layer 2
6.35414E+11,56666720630,2,Layer 2
1.62591E+11,1.62591E+11,2,Layer 2
88742637342,88742637343,2,Layer 3
90179115590,90179115591,2,Layer 2
93650701612,93650701613,2,Layer 2
93620814364,93620814365,2,Layer 2
93501490641,93501490642,2,Layer 2
88742689302,88742689303,2,Layer 2
1.64536E+11,1.64536E+11,2,Layer 2
1.64536E+11,1.64536E+11,2,Layer 2
1.64655E+11,1.64655E+11,2,Layer 2
1.64536E+11,1.64536E+11,2,Layer 2
56398168647,6.35402E+11,2,Layer 2
20761126024,6.35381E+11,2,Layer 2
53554527308,53554527307,2,Layer 2
56696677287,56696677285,2,Layer 2
88712767355,6.35392E+11,2,Layer 2
92543763379,92543763378,2,Layer 2
56547639687,56547639686,2,Layer 2
92573685316,92573685317,2,Layer 2
91885064971,91885064968,2,Layer 2
1.2827E+11,1.2827E+11,2,Layer 2
1.27043E+11,1.6271E+11,2,Layer 2
1.27522E+11,1.27522E+11,2,Layer 2
6.35403E+11,6.35373E+11,2,Layer 2
20700449758,20700449757,2,Layer 2
57744811845,57774733771,2,Layer 2
1.27702E+11,1.27702E+11,2,Layer 2
56546963560,56546963561,2,Layer 2
1.283E+11,1.283E+11,2,Layer 2
20939929378,20939929377,2,Layer 2
93291985103,93291985102,2,Layer 2
93291985108,93291985109,2,Layer 2
93321924383,93321924382,2,Layer 2
1.64117E+11,1.64117E+11,2,Layer 2
1.99814E+11,1.99814E+11,2,Layer 2
20820137577,20820137579,2,Layer 2
20909955444,20909955443,2,Layer 2
18276634290,18276616836,2,Layer 2
18067198142,18037276168,2,Layer 2
1.62561E+11,1.62561E+11,2,Layer 2
92753251590,92753251589,2,Layer 2
92453425462,92453425463,2,Layer 2
20401265336,20401265337,2,Layer 2
20401265342,20401265341,2,Layer 2
1.26295E+11,1.26295E+11,2,Layer 2
1.62441E+11,6.35371E+11,2,Layer 2
1.62411E+11,1.62411E+11,2,Layer 2
22376737080,22376737081,2,Layer 2
93262045855,93262045856,2,Layer 2
1.28659E+11,1.28659E+11,2,Layer 2
54212896506,6.35382E+11,2,Layer 2
6.35419E+11,93620779731,2,Layer 2
6.35373E+11,6.35413E+11,2,Layer 2
93321924442,93321924447,2,Layer 2
54392445523,54392445524,2,Layer 2
1.62201E+11,1.62201E+11,2,Layer 2
1.27791E+11,1.27791E+11,2,Layer 2
1.27821E+11,6.35383E+11,2,Layer 2
1.2824E+11,1.2824E+11,2,Layer 2
1.26175E+11,1.26175E+11,2,Layer 2
90298820753,90298820754,2,Layer 2
93501508004,93501508005,2,Layer 2
21748307229,21748307230,2,Layer 2
21658576037,6.35406E+11,2,Layer 2
93232123918,93232123919,2,Layer 2
88862359717,88862359716,2,Layer 3
1.62621E+11,1.62621E+11,2,Layer 2
58013727844,58013727843,2,Layer 2
20580796686,20580796685,2,Layer 2
53045819722,53045819721,2,Layer 2
93262045850,93262045851,2,Layer 2
1.64177E+11,1.64177E+11,2,Layer 2
1.62201E+11,1.62201E+11,2,Layer 2
57774785764,57774785765,2,Layer 2
56637284210,6.35374E+11,2,Layer 2
56637318803,6.35408E+11,2,Layer 2
20939912023,20939912024,2,Layer 2
1.62351E+11,1.62351E+11,2,Layer 2
1.64805E+11,1.64805E+11,2,Layer 2
1.64775E+11,1.64805E+11,2,Layer 2
20550874775,20550874777,2,Layer 2
1.6295E+11,1.6295E+11,2,Layer 2
6.35387E+11,1.27642E+11,2,Layer 2
1.99545E+11,1.99545E+11,2,Layer 2
52896123294,52896123293,2,Layer 3
53734145552,53734145553,2,Layer 2
1.26235E+11,1.26235E+11,2,Layer 2
92543555340,92543555339,2,Layer 2
1.62471E+11,1.62471E+11,2,Layer 2
54961447708,54961447709,2,Layer 2
1.26235E+11,1.26235E+11,2,Layer 2
93351846305,93351846306,2,Layer 2
56696677293,56696677294,2,Layer 2
1.27702E+11,1.27702E+11,2,Layer 2
54961447708,54961447710,2,Layer 2
21718992162,21718992163,2,Layer 2
6.35388E+11,90298820686,2,Layer 2
1.26475E+11,1.26475E+11,2,Layer 2
1.26145E+11,1.26145E+11,2,Layer 2
90778074482,90778074483,2,Layer 2
1.26445E+11,1.26445E+11,2,Layer 2
1.2824E+11,6.35419E+11,2,Layer 2
53674284329,53674284328,2,Layer 2
1.62351E+11,1.62351E+11,2,Layer 2
92843017374,92843017375,2,Layer 2
1.28599E+11,1.28599E+11,2,Layer 2
20371360694,20371360693,2,Layer 2
1.26475E+11,1.26475E+11,2,Layer 2
54123113371,54123113372,2,Layer 2
54182974561,54182974562,2,Layer 2
53644310440,53644310439,2,Layer 2
1.27223E+11,1.27223E+11,2,Layer 2
57774733802,57774733803,2,Layer 2
1.27911E+11,1.27911E+11,2,Layer 2
18186920521,18186920520,2,Layer 2
57744829155,57744829154,2,Layer 2
21808671123,21808671124,2,Layer 2
1.26475E+11,1.26475E+11,2,Layer 2
57983805935,57983805934,2,Layer 2
56666772699,56666772698,2,Layer 2
1.62045E+11,1.62045E+11,2,Layer 5
1.97413E+11,1.97413E+11,2,Layer 5
1.97443E+11,1.97443E+11,2,Layer 5
1.61896E+11,1.61896E+11,2,Layer 5
3.77245E+11,3.77245E+11,2,Layer 4
6.35379E+11,2.71351E+11,2,Layer 4
2.36103E+11,2.36103E+11,2,Layer 4
2.71202E+11,2.71202E+11,2,Layer 4
2.72428E+11,2.72428E+11,2,Layer 4
3.07079E+11,3.07079E+11,2,Layer 4
4.13061E+11,4.13061E+11,2,Layer 4
4.13061E+11,4.13061E+11,2,Layer 4
5.5552E+11,5.5552E+11,2,Layer 4
3.07079E+11,3.07079E+11,2,Layer 4
6.35376E+11,3.42745E+11,2,Layer 4
3.42715E+11,3.42715E+11,2,Layer 4
4.14797E+11,4.14797E+11,2,Layer 4
5.91157E+11,5.91157E+11,2,Layer 4
6.35392E+11,6.35372E+11,2,Layer 4
6.35409E+11,6.35415E+11,2,Layer 4
4.49776E+11,4.49776E+11,2,Layer 4
3.43583E+11,3.43583E+11,2,Layer 4
4.14767E+11,4.14767E+11,2,Layer 4
3.42655E+11,3.42655E+11,2,Layer 4
3.07019E+11,3.07019E+11,2,Layer 4
5.90259E+11,5.90259E+11,2,Layer 4
5.54502E+11,5.54502E+11,2,Layer 4
4.14707E+11,4.14707E+11,2,Layer 4
6.2814E+11,6.2814E+11,2,Layer 4
21263332225,21263332226,2,Layer 5
4.50554E+11,4.50554E+11,2,Layer 4
2.71322E+11,2.71322E+11,2,Layer 4
2.3362E+11,2.3362E+11,2,Layer 4
4.83198E+11,4.83198E+11,2,Layer 4
2.71232E+11,6.35412E+11,2,Layer 4
3.0618E+11,3.0618E+11,2,Layer 4
5.54802E+11,5.54802E+11,2,Layer 4
6.35403E+11,5.54353E+11,2,Layer 5
5.54712E+11,5.54712E+11,2,Layer 4
3.42745E+11,3.42745E+11,2,Layer 4
4.12702E+11,6.35386E+11,2,Layer 4
3.7916E+11,6.35376E+11,2,Layer 4
1.26559E+11,1.26559E+11,2,Layer 4
5.54622E+11,5.54652E+11,2,Layer 4
2.69316E+11,2.69316E+11,2,Layer 5
5.19134E+11,5.19134E+11,2,Layer 4
4.11894E+11,4.11894E+11,2,Layer 4
2.69286E+11,2.69286E+11,2,Layer 4
4.48669E+11,4.48669E+11,2,Layer 4
2.69286E+11,2.69286E+11,2,Layer 4
1.64589E+11,1.64589E+11,2,Layer 5
4.85473E+11,4.85473E+11,2,Layer 4
6.35387E+11,6.3537E+11,2,Layer 4
4.47501E+11,4.47501E+11,2,Layer 4
4.49836E+11,4.49836E+11,2,Layer 4
3.41728E+11,3.41728E+11,2,Layer 4
3.41727E+11,3.41727E+11,2,Layer 4
4.11804E+11,4.11804E+11,2,Layer 5
3.07109E+11,3.07109E+11,2,Layer 4
4.84276E+11,4.84276E+11,2,Layer 4
4.14558E+11,4.14558E+11,2,Layer 4
41700430490,6.35375E+11,2,Layer 4
41790144279,41790144283,2,Layer 4
1.13871E+11,1.13871E+11,2,Layer 5
42836042522,42836042521,2,Layer 5
42836025237,42836025238,2,Layer 5
1.85504E+11,1.85504E+11,2,Layer 5
1.49538E+11,1.49538E+11,2,Layer 5
1.49658E+11,6.35381E+11,2,Layer 5
1.49568E+11,1.49568E+11,2,Layer 5
6.35411E+11,6.35371E+11,2,Layer 5
1.13931E+11,1.13931E+11,2,Layer 5
1.49658E+11,1.49658E+11,2,Layer 5
1.13991E+11,6.35377E+11,2,Layer 5
6.35392E+11,6.35385E+11,2,Layer 5
5853448444,5853448445,2,Layer 5
79042347886,79042347887,2,Layer 5
6063474086,6063474087,2,Layer 4
1.49808E+11,1.49808E+11,2,Layer 5
41760187682,41760187681,2,Layer 4
79042347922,79042347928,2,Layer 5
41909693377,41909693378,2,Layer 4
1.13692E+11,1.13692E+11,2,Layer 5
77815860539,77815860540,2,Layer 4
77726042735,77726042734,2,Layer 5
77755982003,77755982004,2,Layer 5
1.1432E+11,1.1432E+11,2,Layer 5
41849832136,41849832135,2,Layer 4
6630396014,6630396012,2,Layer 5
1.13751E+11,1.13751E+11,2,Layer 5
41670491212,41670491211,2,Layer 4
1.85415E+11,1.85415E+11,2,Layer 5
77337057613,77337057612,2,Layer 5
77726077374,77726077375,2,Layer 4
41909658704,41909658705,2,Layer 4
1.13483E+11,1.13483E+11,2,Layer 5
41999355195,6.35405E+11,2,Layer 4
42986189682,42986189681,2,Layer 5
1.85025E+11,6.3539E+11,2,Layer 5
78952530028,6.35404E+11,2,Layer 5
77725990769,77725990768,2,Layer 5
1.84995E+11,1.84995E+11,2,Layer 5
78952478040,78952478041,2,Layer 5
78982469310,78982469311,2,Layer 5
1.13094E+11,1.13094E+11,2,Layer 5
6959953299,6959953298,2,Layer 5
18482360401,18482360400,1,Layer 4
1.28055E+11,6.35376E+11,1,Layer 4
4.48519E+11,4.48519E+11,1,Layer 4
6.35388E+11,6.35394E+11,1,Layer 3
4.11956E+11,4.11956E+11,1,Layer 4
3.77664E+11,3.77664E+11,1,Layer 4
3.04117E+11,3.04117E+11,1,Layer 4
3.7575E+11,3.7575E+11,1,Layer 4
4.47503E+11,4.47503E+11,1,Layer 4
4.13152E+11,4.13152E+11,1,Layer 4
4.13092E+11,4.13092E+11,1,Layer 4
54209151957,54209151958,1,Layer 4
20725846872,20725846873,1,Layer 4
4.12912E+11,4.12912E+11,1,Layer 4
4.13092E+11,4.13092E+11,1,Layer 4
4.13092E+11,4.13092E+11,1,Layer 4
55763393669,55763393668,1,Layer 4
3.77694E+11,3.77664E+11,1,Layer 4
3.759E+11,3.759E+11,1,Layer 4
54179230003,54179230004,1,Layer 4
3.41878E+11,3.41878E+11,1,Layer 4
91491104112,91491104110,1,Layer 4
4.13032E+11,4.13032E+11,1,Layer 4
92806299774,92806299775,1,Layer 5
3.39874E+11,3.39874E+11,1,Layer 4
3.39844E+11,3.39844E+11,1,Layer 4
3.39844E+11,3.39844E+11,1,Layer 4
1.28324E+11,1.28324E+11,1,Layer 5
3.41878E+11,3.41878E+11,1,Layer 4
1.96937E+11,1.96937E+11,1,Layer 4
91280835778,91280835779,1,Layer 4
4.13211E+11,4.13211E+11,1,Layer 4
5.55431E+11,5.55431E+11,1,Layer 4
5.20633E+11,5.20633E+11,1,Layer 3
1.62794E+11,1.62794E+11,1,Layer 4
1.27038E+11,1.27038E+11,1,Layer 4
2.32604E+11,1.96907E+11,1,Layer 4
92746490570,92716568648,1,Layer 5
5.18388E+11,5.18388E+11,1,Layer 4
91340610244,91340610245,1,Layer 4
3.759E+11,3.759E+11,1,Layer 4
3.41878E+11,3.41878E+11,1,Layer 4
91220957202,91220957201,1,Layer 4
3.77604E+11,3.77604E+11,1,Layer 4
55734546587,55734546585,1,Layer 4
4.84996E+11,4.84996E+11,1,Layer 3
91161095969,91161095968,1,Layer 4
1.62794E+11,1.62794E+11,1,Layer 4
1.62764E+11,1.62764E+11,1,Layer 4
3.7584E+11,3.7584E+11,1,Layer 4
1.27367E+11,1.27367E+11,1,Layer 4
6.35377E+11,2.70845E+11,1,Layer 3
6.35389E+11,3.06331E+11,1,Layer 4
92686698693,92686698692,1,Layer 5
4.47533E+11,4.47533E+11,1,Layer 4
1.63124E+11,1.63124E+11,1,Layer 4
3.06301E+11,3.06301E+11,1,Layer 4
1.28294E+11,1.28294E+11,1,Layer 4
1.28503E+11,1.28503E+11,1,Layer 5
1.27397E+11,1.27397E+11,1,Layer 4
3.77784E+11,3.77784E+11,1,Layer 4
1.6127E+11,1.6127E+11,1,Layer 4
1.25603E+11,1.25603E+11,1,Layer 4
1.27248E+11,1.27248E+11,1,Layer 4
4.82811E+11,4.82811E+11,1,Layer 4
1.63154E+11,1.63154E+11,1,Layer 4
6.35372E+11,4.11686E+11,1,Layer 4
91191017922,91191017921,1,Layer 4
3.42087E+11,3.42087E+11,1,Layer 4
3.76498E+11,3.76498E+11,1,Layer 4
92686664063,92686664062,1,Layer 5
1.98821E+11,1.98821E+11,1,Layer 4
1.27935E+11,1.27935E+11,1,Layer 4
5.55402E+11,5.55402E+11,1,Layer 4
4.13122E+11,4.13122E+11,1,Layer 4
57911133373,57911133374,2,Layer 6
4.87261E+11,4.87261E+11,2,Layer 6
2.37204E+11,2.37204E+11,2,Layer 6
4.15299E+11,4.15299E+11,2,Layer 6
